,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
40384323,6.0,7.0,2014-07-11,2016-12-29,2016-06-08,11361,QUEENS,Café/Coffee/Tea,20007 32 AVENUE,5,1,3,5.0,4.0,4,1.25,1.0,204,902,0,"20007 32 AVENUE, NY",,
40384671,16.0,9.0,2013-09-17,2016-04-20,2014-12-17,10036,MANHATTAN,French,414 WEST   42 STREET,6,2,2,14.0,7.0,5,2.8,1.4,490,946,1,"414 WEST   42 STREET, NY",40.7585254,-73.9935399
40385461,12.0,8.0,2014-06-07,2017-01-24,2017-01-05,10003,MANHATTAN,American,238 EAST    9 STREET,7,2,1,10.0,7.0,6,1.66666666667,1.16666666667,19,962,1,"238 EAST    9 STREET, NY",40.7292929,-73.9879016
40385580,3.0,6.0,2013-10-08,2016-05-05,2015-03-31,10036,MANHATTAN,Italian,361 WEST   46 STREET,6,1,3,2.0,3.0,5,0.4,0.6,401,940,0,"361 WEST   46 STREET, NY",40.7608533,-73.9900057
40385606,6.0,7.0,2014-07-29,2017-03-08,2016-06-08,10017,MANHATTAN,Japanese,19 EAST   49 STREET,6,1,3,5.0,4.0,5,1.0,0.8,273,953,0,"19 EAST   49 STREET, NY",40.7575454,-73.9763347
40385852,22.0,18.0,2014-02-26,2017-02-21,2017-01-26,10016,MANHATTAN,Italian,132 EAST   39 STREET,10,1,1,21.0,17.0,9,2.33333333333,1.88888888889,26,1091,0,"132 EAST   39 STREET, NY",40.7493346,-73.9772263
40385873,16.0,7.0,2013-09-09,2016-07-27,2015-11-18,10019,MANHATTAN,Pizza,829-831 7 AVENUE,11,2,1,14.0,6.0,10,1.4,0.6,252,1052,1,"829-831 7 AVENUE, NY",40.7632138,-73.9813684
40386428,5.0,3.0,2014-03-18,2016-10-03,2015-09-21,11364,QUEENS,American,22205 56 AVENUE,5,1,1,4.0,2.0,4,1.0,0.5,378,930,0,"22205 56 AVENUE, NY",40.7537635,-73.7582425
40386429,8.0,10.0,2014-10-20,2017-03-01,2015-12-21,11364,QUEENS,American,22205 56 AVENUE,7,1,1,7.0,9.0,6,1.16666666667,1.5,436,863,0,"22205 56 AVENUE, NY",40.7537635,-73.7582425
40386481,3.0,3.0,2014-08-12,2016-12-19,2015-10-06,10019,MANHATTAN,Asian,51 WEST   52 STREET,3,1,1,2.0,2.0,2,1.0,1.0,440,860,0,"51 WEST   52 STREET, NY",40.7611474,-73.9787406
40386570,13.0,7.0,2014-03-03,2016-08-31,2016-02-18,10014,MANHATTAN,American,281 WEST   12 STREET,6,1,1,12.0,6.0,5,2.4,1.2,195,912,0,"281 WEST   12 STREET, NY",40.7376794,-74.0037709
40386619,7.0,7.0,2014-04-03,2016-07-25,2015-11-10,10011,MANHATTAN,Greek,35 WEST   20 STREET,6,2,1,5.0,6.0,5,1.0,1.2,258,844,1,"35 WEST   20 STREET, NY",40.7407162,-73.9928977
40386646,3.0,3.0,2014-03-03,2016-04-22,2015-02-25,10019,MANHATTAN,American,146 WEST   57 STREET,3,1,1,2.0,2.0,2,1.0,1.0,422,781,0,"146 WEST   57 STREET, NY",40.7648614,-73.9792586
40386747,8.0,9.0,2013-05-09,2016-04-04,2015-03-31,10018,MANHATTAN,Italian,141 WEST   38 STREET,6,2,1,6.0,8.0,5,1.2,1.6,370,1061,1,"141 WEST   38 STREET, NY",40.7533125,-73.9879785
40386793,17.0,11.0,2014-01-07,2016-09-28,2016-09-15,11364,QUEENS,American,22205 56 AVENUE,9,1,2,16.0,9.0,8,2.0,1.125,13,995,0,"22205 56 AVENUE, NY",40.7537635,-73.7582425
40386970,5.0,7.0,2014-05-08,2016-10-18,2016-04-27,10022,MANHATTAN,American,244 EAST   53 STREET,5,1,2,4.0,5.0,4,1.0,1.25,174,894,0,"244 EAST   53 STREET, NY",40.75682,-73.967893
40387162,14.0,3.0,2013-05-01,2016-04-20,2015-04-14,10011,MANHATTAN,Italian,107 WEST   17 STREET,7,2,2,12.0,1.0,6,2.0,0.166666666667,372,1085,1,"107 WEST   17 STREET, NY",40.739672,-73.995827
40387237,25.0,18.0,2013-08-19,2016-08-08,2016-07-08,10010,MANHATTAN,Seafood,14 EAST   23 STREET,12,2,1,23.0,17.0,11,2.09090909091,1.54545454545,31,1085,1,"14 EAST   23 STREET, NY",40.7407605,-73.9883821
40387357,28.0,9.0,2014-09-12,2017-02-03,2016-12-28,10024,MANHATTAN,Café/Coffee/Tea,201 WEST   83 STREET,10,1,3,27.0,6.0,9,3.0,0.666666666667,37,875,0,"201 WEST   83 STREET, NY",40.7859812,-73.9767266
40387528,9.0,4.0,2014-03-05,2016-08-16,2015-07-28,10454,BRONX,American,881 EAST  134 STREET,5,2,1,7.0,3.0,4,1.75,0.75,385,895,1,"881 EAST  134 STREET, NY",40.8005198,-73.9105009
40387549,13.0,12.0,2014-01-31,2016-05-24,2015-11-19,11355,QUEENS,American,13611 41 AVENUE,9,1,1,12.0,11.0,8,1.5,1.375,187,844,0,"13611 41 AVENUE, NY",40.7587999,-73.8290925
40387787,11.0,8.0,2013-09-26,2016-08-24,2015-07-08,11209,BROOKLYN,Italian,842484 20 -3RD AVENUE,7,2,1,9.0,7.0,6,1.5,1.16666666667,413,1063,1,"842484 20 -3RD AVENUE, NY",40.7300471,-73.9895302
40387890,14.0,12.0,2014-05-15,2016-10-13,2016-05-16,10012,MANHATTAN,Italian,548 LA GUARDIA PLACE,8,2,2,12.0,10.0,7,1.71428571429,1.42857142857,150,882,1,"548 LA GUARDIA PLACE, NY",40.7290593,-73.9983644
40388214,19.0,10.0,2014-03-06,2017-02-01,2016-10-15,10024,MANHATTAN,Italian,50 WEST   77 STREET,8,3,1,16.0,9.0,7,2.28571428571,1.28571428571,109,1063,1,"50 WEST   77 STREET, NY",,
40388235,19.0,13.0,2013-11-21,2016-03-07,2015-10-08,11101,QUEENS,Pizza,2714 BRIDGE PLAZA SOUTH,11,1,1,18.0,12.0,10,1.8,1.2,151,837,0,"2714 BRIDGE PLAZA SOUTH, NY",,
40388260,10.0,19.0,2013-10-07,2016-08-10,2016-07-14,11219,BROOKLYN,Jewish/Kosher,4814 13 AVENUE,9,1,1,9.0,18.0,8,1.125,2.25,27,1038,0,"4814 13 AVENUE, NY",40.6354046,-73.9920599
40388281,15.0,4.0,2014-02-05,2016-10-06,2016-08-15,10003,MANHATTAN,Vegetarian,300 EAST   12 STREET,6,3,1,12.0,3.0,5,2.4,0.6,52,974,1,"300 EAST   12 STREET, NY",,
40388640,5.0,3.0,2014-08-11,2016-09-26,2016-09-02,10017,MANHATTAN,American,6 EAST   44 STREET,4,1,2,4.0,1.0,3,1.33333333333,0.333333333333,24,777,0,"6 EAST   44 STREET, NY",40.754292,-73.97937
40388818,27.0,18.0,2014-05-07,2016-11-28,2016-11-07,10003,MANHATTAN,Japanese,122 EAST   17 STREET,10,1,2,26.0,16.0,9,2.88888888889,1.77777777778,21,936,0,"122 EAST   17 STREET, NY",,
40388863,20.0,13.0,2014-06-09,2016-11-21,2016-11-09,10036,MANHATTAN,Italian,313 WEST   46 STREET,8,2,1,18.0,12.0,7,2.57142857143,1.71428571429,12,896,1,"313 WEST   46 STREET, NY",40.7602635,-73.9886033
40388917,4.0,3.0,2013-04-11,2016-04-04,2015-03-24,10018,MANHATTAN,American,80 WEST   40 STREET,4,2,3,2.0,0.0,3,0.666666666667,0.0,377,1089,1,"80 WEST   40 STREET, NY",,
40388935,17.0,11.0,2014-04-01,2017-01-03,2016-12-06,10003,MANHATTAN,Japanese,240 EAST    9 STREET,10,1,1,16.0,10.0,9,1.77777777778,1.11111111111,28,1008,0,"240 EAST    9 STREET, NY",40.7292771,-73.9877842
40389266,14.0,5.0,2014-06-04,2017-03-13,2017-02-14,11360,QUEENS,Chinese,20806 08 CROSSISLAND PW,6,2,2,12.0,3.0,5,2.4,0.6,27,1013,1,"20806 08 CROSSISLAND PW, NY",,
40389357,13.0,7.0,2014-04-07,2016-03-28,2015-03-25,10003,MANHATTAN,Mexican,9 EAST   16 STREET,6,2,1,11.0,6.0,5,2.2,1.2,369,721,1,"9 EAST   16 STREET, NY",40.7371461,-73.9916859
40389455,15.0,7.0,2013-10-02,2016-04-12,2015-05-13,10022,MANHATTAN,American,236 EAST   58 STREET,8,1,1,14.0,6.0,7,2.0,0.857142857143,335,923,0,"236 EAST   58 STREET, NY",40.7601497,-73.965731
40389701,36.0,20.0,2014-01-30,2017-01-06,2016-12-09,11378,QUEENS,Pizza,5526 69 STREET,11,2,3,34.0,17.0,10,3.4,1.7,28,1072,1,"5526 69 STREET, NY",,
40389710,20.0,15.0,2013-09-11,2016-08-30,2016-08-12,10022,MANHATTAN,Mexican,330 EAST   53 STREET,10,2,1,18.0,14.0,9,2.0,1.55555555556,18,1084,1,"330 EAST   53 STREET, NY",,
40389881,14.0,8.0,2014-05-13,2017-03-07,2016-08-22,11694,QUEENS,American,416 BEACH  116 STREET,8,1,1,13.0,7.0,7,1.85714285714,1.0,197,1029,0,"416 BEACH  116 STREET, NY",40.582524,-73.838457
40390046,14.0,14.0,2014-01-23,2016-12-27,2016-01-06,10075,MANHATTAN,French,323 EAST   79 STREET,9,1,2,13.0,12.0,8,1.625,1.5,356,1069,0,"323 EAST   79 STREET, NY",40.7730946,-73.9538277
40390185,13.0,11.0,2014-02-26,2017-02-25,2016-10-15,11377,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3819 69 STREET,7,4,2,9.0,9.0,6,1.5,1.5,133,1095,1,"3819 69 STREET, NY",,
40390232,18.0,9.0,2013-05-22,2016-04-11,2015-04-16,11375,QUEENS,Jewish/Kosher,6443 108 STREET,9,1,2,17.0,7.0,8,2.125,0.875,361,1055,0,"6443 108 STREET, NY",40.7319579,-73.8487285
40390536,13.0,6.0,2014-06-05,2016-11-29,2016-03-14,10306,STATEN ISLAND,Indian,287 NEWDORP LN,7,1,1,12.0,5.0,6,2.0,0.833333333333,260,908,0,"287 NEWDORP LN, NY",40.5722235,-74.1126424
40390696,11.0,10.0,2014-06-06,2016-12-12,2016-11-07,10001,MANHATTAN,Korean,53 WEST   35 STREET,6,1,2,10.0,8.0,5,2.0,1.6,35,920,0,"53 WEST   35 STREET, NY",40.7503282,-73.9863619
40391092,1.0,2.0,2014-10-07,2016-11-21,2015-10-21,10021,MANHATTAN,American,525 EAST   71 STREET,3,1,1,0.0,1.0,2,0.0,0.5,397,776,0,"525 EAST   71 STREET, NY",40.7659407,-73.9524075
40391121,17.0,6.0,2014-10-21,2017-02-27,2017-01-24,10018,MANHATTAN,Pizza,221 WEST   38 STREET,8,2,1,15.0,5.0,7,2.14285714286,0.714285714286,34,860,1,"221 WEST   38 STREET, NY",40.7539746,-73.9896177
40391143,8.0,13.0,2014-03-13,2017-01-27,2016-07-12,10036,MANHATTAN,Bakery,424 WEST   43 STREET,7,1,2,7.0,11.0,6,1.16666666667,1.83333333333,199,1051,0,"424 WEST   43 STREET, NY",40.7594265,-73.9933026
40391154,10.0,11.0,2013-10-25,2016-05-19,2015-07-08,10023,MANHATTAN,Irish,103 WEST   72 STREET,7,1,2,9.0,9.0,6,1.5,1.5,316,937,0,"103 WEST   72 STREET, NY",,
40391205,2.0,3.0,2014-09-08,2016-10-03,2015-09-12,11214,BROOKLYN,Pizza/Italian,8505 21 AVENUE,3,1,1,1.0,2.0,2,0.5,1.0,387,756,0,"8505 21 AVENUE, NY",40.6036064,-73.9953806
40391272,23.0,11.0,2014-08-30,2017-03-21,2016-07-18,10034,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",500 WEST  207 STREET,9,2,1,21.0,10.0,8,2.625,1.25,246,934,1,"500 WEST  207 STREET, NY",40.8644034,-73.9193296
40391284,10.0,8.0,2014-05-09,2017-02-01,2017-01-09,10036,MANHATTAN,American,42 WEST   44 STREET,6,1,2,9.0,6.0,5,1.8,1.2,23,999,0,"42 WEST   44 STREET, NY",,
40391304,15.0,10.0,2014-01-02,2016-07-01,2016-06-08,11209,BROOKLYN,American,476 76 STREET,7,1,3,14.0,7.0,6,2.33333333333,1.16666666667,23,911,0,"476 76 STREET, NY",40.7695374,-73.9520733
40391383,12.0,2.0,2014-11-26,2016-06-07,2015-09-29,11430,QUEENS,French,0 INTAIRP ARVL BLDG,5,2,1,10.0,1.0,4,2.5,0.25,252,559,1,"0 INTAIRP ARVL BLDG, NY",,
40391695,5.0,7.0,2014-03-13,2016-10-27,2015-09-17,10036,MANHATTAN,Italian,322 WEST   46 STREET,5,1,1,4.0,6.0,4,1.0,1.5,406,959,0,"322 WEST   46 STREET, NY",40.7600118,-73.9890099
40391913,11.0,4.0,2014-05-15,2017-02-23,2016-05-03,10019,MANHATTAN,Japanese,145 WEST   57 STREET,6,1,1,10.0,3.0,5,2.0,0.6,296,1015,0,"145 WEST   57 STREET, NY",40.7652693,-73.9786708
40392162,10.0,7.0,2015-01-05,2017-02-22,2016-01-15,10028,MANHATTAN,Mediterranean,200 EAST   81 STREET,6,4,3,6.0,4.0,5,1.2,0.8,404,779,1,"200 EAST   81 STREET, NY",40.7754186,-73.9560282
40392384,21.0,11.0,2013-11-09,2016-11-03,2016-05-10,11372,QUEENS,American,7002 34 AVENUE,9,2,1,19.0,10.0,8,2.375,1.25,177,1090,1,"7002 34 AVENUE, NY",40.752156,-73.8958229
40392388,8.0,10.0,2013-04-11,2016-04-08,2015-03-13,10028,MANHATTAN,Bagels/Pretzels,333 EAST   86 STREET,7,1,1,7.0,9.0,6,1.16666666667,1.5,392,1093,0,"333 EAST   86 STREET, NY",40.7775434,-73.9503938
40392430,13.0,9.0,2014-10-04,2017-03-09,2016-06-15,10011,MANHATTAN,Spanish,252 WEST   14 STREET,6,3,2,10.0,7.0,5,2.0,1.4,267,887,1,"252 WEST   14 STREET, NY",40.7393978,-74.0022204
40392496,17.0,15.0,2014-01-17,2016-12-21,2016-10-04,10014,MANHATTAN,English,253 WEST   11 STREET,9,1,1,16.0,14.0,8,2.0,1.75,78,1069,0,"253 WEST   11 STREET, NY",40.7363457,-74.0034548
40392690,4.0,1.0,2014-01-06,2016-05-03,2015-01-21,10023,MANHATTAN,Italian,11 WEST   60 STREET,3,2,1,2.0,0.0,2,1.0,0.0,468,848,1,"11 WEST   60 STREET, NY",,
40392721,28.0,27.0,2014-05-22,2017-04-10,2017-02-13,11368,QUEENS,Chinese,3910 103 STREET,13,1,1,27.0,26.0,12,2.25,2.16666666667,56,1054,0,"3910 103 STREET, NY",40.7502688,-73.8630697
40392886,6.0,6.0,2014-04-07,2017-03-03,2016-02-24,10019,MANHATTAN,Jewish/Kosher,465 WEST   51 STREET,5,2,1,4.0,5.0,4,1.0,1.25,373,1061,1,"465 WEST   51 STREET, NY",40.7653479,-73.9907599
40392939,18.0,8.0,2013-06-05,2016-04-05,2015-04-27,11372,QUEENS,Greek,8214 37 AVENUE,10,1,1,17.0,7.0,9,1.88888888889,0.777777777778,344,1035,0,"8214 37 AVENUE, NY",40.7496149,-73.8836524
40393044,12.0,7.0,2014-02-05,2016-11-15,2016-10-19,10065,MANHATTAN,Italian,201 EAST   61 STREET,7,1,1,11.0,6.0,6,1.83333333333,1.0,27,1014,0,"201 EAST   61 STREET, NY",40.7627679,-73.9652616
40393093,19.0,12.0,2013-07-11,2016-06-02,2015-08-06,11435,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9215 149 STREET,11,2,1,17.0,11.0,10,1.7,1.1,301,1057,1,"9215 149 STREET, NY",40.7016879,-73.8053248
40393570,8.0,7.0,2014-05-07,2016-08-30,2016-03-08,10019,MANHATTAN,Italian,142 WEST   49 STREET,6,1,2,7.0,5.0,5,1.4,1.0,175,846,0,"142 WEST   49 STREET, NY",40.7599775,-73.982976
40393688,30.0,15.0,2014-04-10,2017-02-27,2017-02-07,10451,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",101 EAST  161 STREET,11,2,4,28.0,11.0,10,2.8,1.1,20,1054,1,"101 EAST  161 STREET, NY",40.8276297,-73.9243061
40393712,7.0,8.0,2014-04-15,2016-04-30,2015-05-26,10003,MANHATTAN,Japanese,216 EAST   10 STREET,4,2,4,5.0,4.0,3,1.66666666667,1.33333333333,340,746,1,"216 EAST   10 STREET, NY",40.7291844,-73.9859021
40393742,15.0,13.0,2014-08-08,2017-02-03,2016-07-20,10027,MANHATTAN,Chicken,321 WEST  125 STREET,9,1,1,14.0,12.0,8,1.75,1.5,198,910,0,"321 WEST  125 STREET, NY",40.8108692,-73.9521974
40393761,7.0,8.0,2014-02-06,2016-11-09,2015-10-27,10022,MANHATTAN,Italian,18 EAST   54 STREET,5,1,1,6.0,7.0,4,1.5,1.75,379,1007,0,"18 EAST   54 STREET, NY",40.7604984,-73.9744311
40393832,6.0,11.0,2013-04-17,2016-03-31,2015-03-23,11378,QUEENS,American,5373 65 PLACE,6,1,3,5.0,8.0,5,1.0,1.6,374,1079,0,"5373 65 PLACE, NY",,
40394066,9.0,6.0,2013-10-18,2016-10-17,2015-09-15,10019,MANHATTAN,Indian,148 WEST   49 STREET,7,1,1,8.0,5.0,6,1.33333333333,0.833333333333,398,1095,0,"148 WEST   49 STREET, NY",40.7600488,-73.9830831
40394345,11.0,9.0,2014-03-15,2016-05-05,2015-04-14,10036,MANHATTAN,Italian,342 WEST   46 STREET,6,1,3,10.0,6.0,5,2.0,1.2,387,782,0,"342 WEST   46 STREET, NY",40.7602453,-73.9896372
40394560,8.0,6.0,2014-03-07,2016-10-25,2015-09-29,10012,MANHATTAN,Japanese,546 LA GUARDIA PLACE,6,1,2,7.0,4.0,5,1.4,0.8,392,963,0,"546 LA GUARDIA PLACE, NY",40.7290097,-73.9984068
40394650,29.0,19.0,2013-06-01,2016-05-12,2015-05-27,11218,BROOKLYN,Pizza,4006 13 AVENUE,11,1,1,28.0,18.0,10,2.8,1.8,351,1076,0,"4006 13 AVENUE, NY",40.6400168,-73.9872355
40394723,11.0,6.0,2015-02-24,2017-02-23,2016-07-20,10025,MANHATTAN,Irish,237 WEST  105 STREET,4,6,4,5.0,2.0,3,1.66666666667,0.666666666667,218,730,1,"237 WEST  105 STREET, NY",40.8005319,-73.967435
40394749,7.0,12.0,2014-02-18,2016-11-09,2016-10-05,10023,MANHATTAN,Jewish/Kosher,138 WEST   72 STREET,6,1,1,6.0,11.0,5,1.2,2.2,35,995,0,"138 WEST   72 STREET, NY",40.7777637,-73.9803604
40394770,3.0,3.0,2013-10-25,2016-05-31,2015-03-27,10470,BRONX,American,550 EAST  239 STREET,3,1,1,2.0,2.0,2,1.0,1.0,431,949,0,"550 EAST  239 STREET, NY",40.9015931,-73.8569937
40395055,13.0,11.0,2014-02-04,2016-07-19,2016-01-04,10036,MANHATTAN,Italian,355 WEST   46 STREET,9,3,1,10.0,10.0,8,1.25,1.25,197,896,1,"355 WEST   46 STREET, NY",40.7608056,-73.9898224
40395122,3.0,3.0,2014-11-12,2017-02-22,2016-01-15,10028,MANHATTAN,Pizza,345 EAST   83 STREET,3,1,1,2.0,2.0,2,1.0,1.0,404,833,0,"345 EAST   83 STREET, NY",40.7753452,-73.951224
40395152,24.0,24.0,2013-12-07,2016-08-25,2016-07-28,10019,MANHATTAN,Russian,315 WEST   54 STREET,14,1,3,23.0,21.0,13,1.76923076923,1.61538461538,28,992,0,"315 WEST   54 STREET, NY",40.765368,-73.9851034
40395723,2.0,4.0,2014-07-28,2016-07-27,2015-07-08,10023,MANHATTAN,American,200 WEST   60 STREET,3,1,1,1.0,3.0,2,0.5,1.5,385,730,0,"200 WEST   60 STREET, NY",40.7710018,-73.987724
40395748,26.0,8.0,2014-04-24,2017-04-08,2016-10-19,10022,MANHATTAN,Indian,357 EAST   50 STREET,8,4,1,22.0,7.0,7,3.14285714286,1.0,171,1080,1,"357 EAST   50 STREET, NY",40.7542041,-73.9664241
40395921,15.0,13.0,2013-11-27,2016-03-29,2015-04-23,10454,BRONX,Pizza,504 EAST  138 STREET,9,1,1,14.0,12.0,8,1.75,1.5,341,853,0,"504 EAST  138 STREET, NY",,
40396020,1.0,4.0,2014-04-04,2016-04-05,2015-03-18,10011,MANHATTAN,French,78 WEST   11 STREET,3,1,2,0.0,2.0,2,0.0,1.0,384,732,0,"78 WEST   11 STREET, NY",40.7351482,-73.9980751
40396126,10.0,8.0,2013-07-12,2016-05-02,2015-06-08,10019,MANHATTAN,American,205 WEST   57 STREET,7,2,1,8.0,7.0,6,1.33333333333,1.16666666667,329,1025,1,"205 WEST   57 STREET, NY",40.7659224,-73.9802013
40396159,6.0,8.0,2013-06-10,2016-03-08,2015-02-23,10036,MANHATTAN,Italian,200 WEST   44 STREET,5,1,2,5.0,6.0,4,1.25,1.5,379,1002,0,"200 WEST   44 STREET, NY",40.7574973,-73.9867788
40396246,18.0,15.0,2013-05-07,2016-03-08,2015-02-03,10036,MANHATTAN,Irish,150 WEST   47 STREET,8,1,3,17.0,12.0,7,2.42857142857,1.71428571429,399,1036,0,"150 WEST   47 STREET, NY",40.7586324,-73.9838169
40396267,34.0,23.0,2014-04-10,2017-03-27,2016-08-31,11106,QUEENS,Thai,3205 36 AVENUE,13,2,1,32.0,22.0,12,2.66666666667,1.83333333333,208,1082,1,"3205 36 AVENUE, NY",40.7562658,-73.9285623
40396395,21.0,16.0,2014-04-02,2017-02-07,2017-01-12,10011,MANHATTAN,French,105 WEST   13 STREET,9,1,2,20.0,14.0,8,2.5,1.75,26,1042,0,"105 WEST   13 STREET, NY",40.7369605,-73.9976575
40396399,12.0,9.0,2014-04-10,2016-07-08,2015-10-27,10451,BRONX,Hamburgers,5167 EAST  161 STREET,6,1,3,11.0,6.0,5,2.2,1.2,255,820,0,"5167 EAST  161 STREET, NY",40.828054,-73.9252904
40396488,4.0,4.0,2014-02-20,2016-03-01,2015-02-24,10128,MANHATTAN,American,300 EAST   89 STREET,3,2,1,2.0,3.0,2,1.0,1.5,371,740,1,"300 EAST   89 STREET, NY",40.779562,-73.9500205
40396548,9.0,10.0,2014-09-10,2016-09-12,2015-07-29,10458,BRONX,Pizza,590 EAST  191 STREET,6,1,1,8.0,9.0,5,1.6,1.8,411,733,0,"590 EAST  191 STREET, NY",40.8587698,-73.884812
40396574,8.0,6.0,2015-03-10,2017-04-08,2016-07-12,10022,MANHATTAN,Italian,120 EAST   56 STREET,4,4,1,4.0,5.0,3,1.33333333333,1.66666666667,270,760,1,"120 EAST   56 STREET, NY",40.7604588,-73.9706324
40396892,10.0,8.0,2014-07-23,2017-03-11,2016-02-12,11355,QUEENS,American,4109 150 STREET,5,3,2,7.0,6.0,4,1.75,1.5,393,962,1,"4109 150 STREET, NY",40.762571,-73.813649
40396906,16.0,15.0,2014-08-19,2017-04-10,2016-09-14,10011,MANHATTAN,American,205 WEST   14 STREET,8,4,3,12.0,12.0,7,1.71428571429,1.71428571429,208,965,1,"205 WEST   14 STREET, NY",40.7389086,-73.9998882
40396927,10.0,4.0,2014-07-15,2016-11-07,2016-10-06,10017,MANHATTAN,Café/Coffee/Tea,146 EAST   49 STREET,8,2,1,8.0,3.0,7,1.14285714286,0.428571428571,32,846,1,"146 EAST   49 STREET, NY",40.7553583,-73.9721302
40397116,9.0,6.0,2014-02-11,2016-12-14,2016-06-07,10016,MANHATTAN,Spanish,6 EAST   36 STREET,5,1,1,8.0,5.0,4,2.0,1.25,190,1037,0,"6 EAST   36 STREET, NY",40.749308,-73.9831118
40397243,6.0,5.0,2013-03-20,2016-01-15,2014-12-03,10028,MANHATTAN,Italian,26 EAST   84 STREET,5,2,1,4.0,4.0,4,1.0,1.0,408,1031,1,"26 EAST   84 STREET, NY",40.7794946,-73.9600912
40397329,6.0,2.0,2014-12-01,2017-02-16,2017-01-10,11367,QUEENS,Jewish/Kosher,14725 UNION TURN PIKE,5,3,1,3.0,1.0,4,0.75,0.25,37,808,1,"14725 UNION TURN PIKE, NY",40.7185843,-73.814571
40397349,15.0,7.0,2013-08-16,2016-04-12,2015-02-09,10019,MANHATTAN,Continental,123 WEST   57 STREET,8,1,2,14.0,5.0,7,2.0,0.714285714286,428,970,0,"123 WEST   57 STREET, NY",40.7651006,-73.9783747
40397439,8.0,4.0,2013-10-12,2016-07-21,2016-06-09,11360,QUEENS,Jewish/Kosher,21137 26 AVENUE,6,1,2,7.0,2.0,5,1.4,0.4,42,1013,0,"21137 26 AVENUE, NY",40.7786001,-73.7784086
40397478,15.0,5.0,2014-06-04,2016-10-18,2016-04-27,10022,MANHATTAN,Asian,149 EAST   57 STREET,7,1,1,14.0,4.0,6,2.33333333333,0.666666666667,174,867,0,"149 EAST   57 STREET, NY",40.7608569,-73.9683494
40397624,23.0,12.0,2013-10-04,2016-05-27,2015-09-28,10036,MANHATTAN,American,20 WEST   43 STREET,11,1,1,22.0,11.0,10,2.2,1.1,242,966,0,"20 WEST   43 STREET, NY",40.7544806,-73.9817926
40397642,5.0,6.0,2013-09-15,2016-06-11,2015-04-17,11222,BROOKLYN,American,98104 MESEROLE AVENUE,5,3,2,2.0,4.0,4,0.5,1.0,421,1000,1,"98104 MESEROLE AVENUE, NY",40.7276629,-73.9509798
40397676,8.0,9.0,2013-08-26,2016-04-15,2014-12-04,10176,MANHATTAN,American,5 EAST   45 STREET,6,1,2,7.0,7.0,5,1.4,1.4,498,963,0,"5 EAST   45 STREET, NY",40.7552206,-73.9790309
40397687,16.0,14.0,2014-02-27,2016-12-13,2016-09-21,10017,MANHATTAN,Japanese,320 EAST   49 STREET,8,2,2,14.0,12.0,7,2.0,1.71428571429,83,1020,1,"320 EAST   49 STREET, NY",40.7536925,-73.9679665
40397780,8.0,5.0,2013-09-28,2016-04-18,2015-04-13,10036,MANHATTAN,Barbecue,152 WEST   44 STREET,5,1,2,7.0,3.0,4,1.75,0.75,371,933,0,"152 WEST   44 STREET, NY",40.7567321,-73.9851832
40398138,21.0,15.0,2014-01-02,2016-10-03,2016-01-05,11358,QUEENS,American,4207 162 STREET,11,2,1,19.0,14.0,10,1.9,1.4,272,1005,1,"4207 162 STREET, NY",40.7599266,-73.803849
40398150,13.0,11.0,2014-01-02,2016-12-22,2016-11-22,11361,QUEENS,American,21310 41 AVENUE,9,2,1,11.0,10.0,8,1.375,1.25,30,1085,1,"21310 41 AVENUE, NY",40.76331,-73.771394
40398306,5.0,8.0,2013-06-12,2016-04-16,2015-04-09,10022,MANHATTAN,Italian,226 EAST   53 STREET,5,1,1,4.0,7.0,4,1.0,1.75,373,1039,0,"226 EAST   53 STREET, NY",,
40398389,8.0,8.0,2014-05-20,2016-09-27,2015-09-28,11362,QUEENS,Hamburgers,24202 61 AVENUE,5,1,2,7.0,6.0,4,1.75,1.5,365,861,0,"24202 61 AVENUE, NY",,
40398688,4.0,7.0,2013-04-04,2016-03-28,2015-03-25,11234,BROOKLYN,Chinese,5100 KINGS PLAZA SHOPPING CT,4,1,1,3.0,6.0,3,1.0,2.0,369,1089,0,"5100 KINGS PLAZA SHOPPING CT, NY",40.6100471,-73.9200497
40398700,12.0,15.0,2013-06-05,2016-05-25,2015-12-02,11372,QUEENS,Pizza,7512 37 AVENUE,10,1,2,11.0,13.0,9,1.22222222222,1.44444444444,175,1085,0,"7512 37 AVENUE, NY",40.7489301,-73.8904102
40398958,19.0,6.0,2013-10-18,2016-09-30,2016-08-18,10455,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",356 EAST  148 STREET,12,2,1,17.0,5.0,11,1.54545454545,0.454545454545,43,1078,1,"356 EAST  148 STREET, NY",40.8157134,-73.9196733
