,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41640311,24.0,11.0,2014-12-24,2017-04-03,2017-03-09,10451,BRONX,American,191 EAST  161 STREET,10,2,2,22.0,9.0,9,2.44444444444,1.0,25,831,1,"191 EAST  161 STREET, NY",40.8267967,-73.9212329
41640535,13.0,6.0,2013-06-25,2016-04-11,2015-02-20,10019,MANHATTAN,American,301 WEST   56 STREET,8,1,1,12.0,5.0,7,1.71428571429,0.714285714286,416,1021,0,"301 WEST   56 STREET, NY",40.7663258,-73.9836295
41640757,8.0,8.0,2013-06-27,2016-06-03,2015-08-20,10128,MANHATTAN,Italian,26 EAST   91 STREET,8,1,1,7.0,7.0,7,1.0,1.0,288,1072,0,"26 EAST   91 STREET, NY",40.783951,-73.9568513
41641276,13.0,14.0,2013-11-16,2016-05-27,2015-10-26,10003,MANHATTAN,Middle Eastern,30 EAST   13 STREET,8,1,2,12.0,12.0,7,1.71428571429,1.71428571429,214,923,0,"30 EAST   13 STREET, NY",40.7346073,-73.9928231
41641292,10.0,4.0,2012-12-11,2015-10-17,2015-03-24,10036,MANHATTAN,American,512 WEST   42 STREET,6,2,1,8.0,3.0,5,1.6,0.6,207,1040,1,"512 WEST   42 STREET, NY",40.7598613,-73.9964757
41641590,3.0,2.0,2015-01-20,2017-03-16,2016-02-24,10018,MANHATTAN,American,270 WEST   36 STREET,3,1,1,2.0,1.0,2,1.0,0.5,386,786,0,"270 WEST   36 STREET, NY",40.7532598,-73.9923103
41641604,14.0,12.0,2014-02-07,2016-11-22,2016-10-04,10024,MANHATTAN,Café/Coffee/Tea,224 WEST   79 STREET,9,1,1,13.0,11.0,8,1.625,1.375,49,1019,0,"224 WEST   79 STREET, NY",40.7833229,-73.9795336
41642251,4.0,7.0,2015-03-10,2017-04-11,2016-03-05,10452,BRONX,Pizza,15 EAST  167 STREET,3,2,3,2.0,4.0,2,1.0,2.0,402,763,1,"15 EAST  167 STREET, NY",40.8360303,-73.9214627
41642313,36.0,19.0,2014-02-20,2016-10-04,2016-09-06,10452,BRONX,Bakery,155B EAST  170 STREET,16,1,1,35.0,18.0,15,2.33333333333,1.2,28,957,0,"155B EAST  170 STREET, NY",40.8392916,-73.9147333
41642467,10.0,9.0,2014-05-20,2017-03-10,2017-02-08,10036,MANHATTAN,Sandwiches/Salads/Mixed Buffet,37 WEST   43 STREET,6,2,3,8.0,6.0,5,1.6,1.2,30,1025,1,"37 WEST   43 STREET, NY",40.7552345,-73.9820105
41643074,9.0,4.0,2014-01-16,2016-08-18,2016-02-20,11101,QUEENS,Mexican,548 49 AVENUE,5,2,1,7.0,3.0,4,1.75,0.75,180,945,1,"548 49 AVENUE, NY",40.7433938,-73.9542351
41643403,16.0,8.0,2014-02-04,2017-01-23,2016-11-28,10019,MANHATTAN,Italian,309 WEST   50 STREET,9,1,1,15.0,7.0,8,1.875,0.875,56,1084,0,"309 WEST   50 STREET, NY",40.7627178,-73.9867076
41643561,12.0,4.0,2014-08-26,2017-02-27,2017-02-07,10018,MANHATTAN,Jewish/Kosher,35 WEST   36 STREET,7,2,1,10.0,3.0,6,1.66666666667,0.5,20,916,1,"35 WEST   36 STREET, NY",40.7506344,-73.9853023
41643753,16.0,11.0,2014-06-18,2017-04-03,2016-08-09,10009,MANHATTAN,American,700 EAST    9 STREET,8,3,2,13.0,9.0,7,1.85714285714,1.28571428571,237,1020,1,"700 EAST    9 STREET, NY",40.7250248,-73.9777969
41643816,20.0,8.0,2013-07-16,2016-06-02,2015-10-30,11370,QUEENS,Pizza,79-16 21 AVENUE,11,2,1,18.0,7.0,10,1.8,0.7,216,1052,1,"79-16 21 AVENUE, NY",40.7706001,-73.8901886
41644027,15.0,13.0,2014-02-03,2016-10-03,2016-09-08,10022,MANHATTAN,Indian,229 EAST   53 STREET,9,1,1,14.0,12.0,8,1.75,1.5,25,973,0,"229 EAST   53 STREET, NY",40.7573762,-73.9681028
41644048,9.0,8.0,2014-03-08,2017-02-07,2017-01-18,10011,MANHATTAN,French,22 WEST    8 STREET,9,1,1,8.0,7.0,8,1.0,0.875,20,1067,0,"22 WEST    8 STREET, NY",40.7326287,-73.9976676
41644337,3.0,6.0,2014-09-16,2016-10-28,2016-03-30,10001,MANHATTAN,American,152 WEST   26 STREET,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,212,773,0,"152 WEST   26 STREET, NY",40.7455199,-73.993757
41644382,9.0,4.0,2014-09-23,2016-09-26,2016-09-01,10010,MANHATTAN,Middle Eastern,24 EAST   21 STREET,5,1,2,8.0,2.0,4,2.0,0.5,25,734,0,"24 EAST   21 STREET, NY",40.7393637,-73.9890289
41644384,27.0,18.0,2013-11-30,2016-07-20,2015-12-30,11204,BROOKLYN,Japanese,7222 18 AVENUE,12,1,1,26.0,17.0,11,2.36363636364,1.54545454545,203,963,0,"7222 18 AVENUE, NY",40.6148041,-73.9948574
41644679,9.0,4.0,2014-05-07,2017-02-01,2016-06-08,10463,BRONX,Chinese,223 WEST  231 STREET,5,2,1,7.0,3.0,4,1.75,0.75,238,1001,1,"223 WEST  231 STREET, NY",40.87942,-73.905481
41645119,8.0,4.0,2014-03-04,2016-09-07,2015-09-02,11101,QUEENS,Italian,3937 30 STREET,5,2,1,6.0,3.0,4,1.5,0.75,371,918,1,"3937 30 STREET, NY",40.7521443,-73.9343488
41645235,11.0,6.0,2013-12-19,2016-12-13,2016-10-18,11377,QUEENS,Irish,4904 69 STREET,6,3,1,8.0,5.0,5,1.6,1.0,56,1090,1,"4904 69 STREET, NY",40.7374621,-73.8961815
41645425,6.0,1.0,2014-04-19,2016-04-13,2015-03-30,10036,MANHATTAN,American,321 WEST   44 STREET,3,2,1,4.0,0.0,2,2.0,0.0,380,725,1,"321 WEST   44 STREET, NY",40.7593023,-73.9900458
41645543,10.0,4.0,2015-02-23,2017-03-22,2016-01-19,10036,MANHATTAN,American,130132 W 47TH ST,4,2,1,8.0,3.0,3,2.66666666667,1.0,428,758,1,"130132 W 47TH ST, NY",40.760411,-73.9874575
41646075,12.0,15.0,2014-04-23,2016-10-26,2016-06-20,11249,BROOKLYN,American,109 NORTH    3 STREET,8,1,2,11.0,13.0,7,1.57142857143,1.85714285714,128,917,0,"109 NORTH    3 STREET, NY",40.716755,-73.9616957
41646135,4.0,5.0,2013-05-24,2016-04-18,2015-05-07,10018,MANHATTAN,American,505 WEST   37 STREET,4,1,2,3.0,3.0,3,1.0,1.0,347,1060,0,"505 WEST   37 STREET, NY",40.7568325,-73.9980872
41646195,8.0,10.0,2014-11-19,2017-01-26,2015-12-08,10017,MANHATTAN,Italian,214 EAST   49 STREET,6,1,1,7.0,9.0,5,1.4,1.8,415,799,0,"214 EAST   49 STREET, NY",40.7547549,-73.9706971
41646499,4.0,6.0,2013-04-08,2016-03-29,2015-04-08,11432,QUEENS,Chicken,8905 165 STREET,4,1,1,3.0,5.0,3,1.0,1.66666666667,356,1086,0,"8905 165 STREET, NY",40.707723,-73.796317
41646979,23.0,15.0,2013-12-24,2016-06-29,2016-06-07,10036,MANHATTAN,Delicatessen,350 WEST   42 STREET,9,3,2,20.0,13.0,8,2.5,1.625,22,918,1,"350 WEST   42 STREET, NY",40.7579169,-73.9922148
41647012,21.0,5.0,2014-03-12,2017-03-03,2015-12-08,10010,MANHATTAN,American,9 WEST   26 STREET,8,3,1,18.0,4.0,7,2.57142857143,0.571428571429,451,1087,1,"9 WEST   26 STREET, NY",40.7440592,-73.9893102
41647039,18.0,8.0,2014-04-01,2017-01-07,2016-11-03,11103,QUEENS,German,4702 30 AVENUE,9,1,1,17.0,7.0,8,2.125,0.875,65,1012,0,"4702 30 AVENUE, NY",40.7610279,-73.9094171
41647682,8.0,11.0,2014-09-13,2016-10-28,2016-05-10,10019,MANHATTAN,American,350 WEST   49 STREET,6,2,2,6.0,9.0,5,1.2,1.8,171,776,1,"350 WEST   49 STREET, NY",40.7626338,-73.9891737
41648313,8.0,4.0,2013-08-28,2016-05-27,2015-09-18,10021,MANHATTAN,American,411 EAST   70 STREET,5,3,1,5.0,3.0,4,1.25,0.75,252,1003,1,"411 EAST   70 STREET, NY",40.7662842,-73.955914
41648643,9.0,9.0,2014-08-04,2016-11-07,2016-09-19,10011,MANHATTAN,Chicken,31 WEST    8 STREET,9,1,2,8.0,7.0,8,1.0,0.875,49,826,0,"31 WEST    8 STREET, NY",40.7330751,-73.9978889
41648700,17.0,6.0,2014-06-12,2017-02-11,2016-07-18,11354,QUEENS,Chinese,13659 37 AVENUE,8,2,1,15.0,5.0,7,2.14285714286,0.714285714286,208,975,1,"13659 37 AVENUE, NY",40.7622731,-73.8290406
41649157,30.0,16.0,2014-04-01,2017-03-09,2016-08-26,11434,QUEENS,Spanish,11402 SUPTHIN BLVD,13,3,2,27.0,14.0,12,2.25,1.16666666667,195,1073,1,"11402 SUPTHIN BLVD, NY",40.6860787,-73.794084
41649164,10.0,7.0,2014-10-23,2017-02-06,2017-01-12,10452,BRONX,Chinese,80 WEST  165 STREET,7,2,1,8.0,6.0,6,1.33333333333,1.0,25,837,1,"80 WEST  165 STREET, NY",40.8338973,-73.9272984
41649180,8.0,6.0,2015-01-02,2016-09-08,2016-08-24,10018,MANHATTAN,Sandwiches/Salads/Mixed Buffet,32 WEST   39 STREET,6,1,2,7.0,4.0,5,1.4,0.8,15,615,0,"32 WEST   39 STREET, NY",40.7520636,-73.9840251
41649356,8.0,5.0,2013-05-30,2016-04-27,2015-05-11,10001,MANHATTAN,American,2 PENNSYLVANIA PLAZA,7,2,1,6.0,4.0,6,1.0,0.666666666667,352,1063,1,"2 PENNSYLVANIA PLAZA, NY",40.7499719,-73.9921676
41649657,6.0,4.0,2014-02-27,2016-09-21,2016-03-22,10030,MANHATTAN,Ethiopian,268 WEST  135 STREET,5,1,1,5.0,3.0,4,1.25,0.75,183,937,0,"268 WEST  135 STREET, NY",40.8160858,-73.946028
41650004,12.0,5.0,2013-05-16,2016-05-04,2015-06-30,11694,QUEENS,French,143 BEACH  116 STREET,7,1,1,11.0,4.0,6,1.83333333333,0.666666666667,309,1084,0,"143 BEACH  116 STREET, NY",40.5788771,-73.83702
41650149,9.0,3.0,2013-07-17,2016-04-26,2015-04-07,10028,MANHATTAN,American,345 EAST   83 STREET,5,1,1,8.0,2.0,4,2.0,0.5,385,1014,0,"345 EAST   83 STREET, NY",40.7753452,-73.951224
41650406,8.0,3.0,2013-10-10,2016-08-18,2015-12-07,10024,MANHATTAN,Jewish/Kosher,212 WEST   80 STREET,5,2,1,6.0,2.0,4,1.5,0.5,255,1043,1,"212 WEST   80 STREET, NY",40.7840384,-73.9788612
41650945,5.0,4.0,2014-07-18,2016-12-02,2016-06-29,10017,MANHATTAN,Bakery,16 EAST   44 STREET,5,1,1,4.0,3.0,4,1.0,0.75,156,868,0,"16 EAST   44 STREET, NY",40.7541212,-73.9789507
41651150,3.0,3.0,2014-07-10,2016-09-06,2015-08-17,10456,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",302 EAST  170 STREET,3,1,1,2.0,2.0,2,1.0,1.0,386,789,0,"302 EAST  170 STREET, NY",40.8373157,-73.9104622
41651736,12.0,8.0,2014-07-08,2017-03-22,2016-01-06,10033,MANHATTAN,Spanish,554 WEST  181 STREET,5,4,4,8.0,4.0,4,2.0,1.0,441,988,1,"554 WEST  181 STREET, NY",40.8487513,-73.9329869
41651801,20.0,13.0,2014-08-15,2017-03-16,2016-08-29,10001,MANHATTAN,American,29 WEST   35 STREET,11,4,1,16.0,12.0,10,1.6,1.2,199,944,1,"29 WEST   35 STREET, NY",40.7499318,-73.9854829
41651810,11.0,7.0,2014-06-12,2017-02-01,2016-12-27,10003,MANHATTAN,Italian,48 EAST   12 STREET,7,1,2,10.0,5.0,6,1.66666666667,0.833333333333,36,965,0,"48 EAST   12 STREET, NY",40.7332675,-73.9916243
41651838,21.0,9.0,2014-01-27,2016-11-14,2016-09-14,10018,MANHATTAN,American,300 WEST   40 STREET,9,2,2,19.0,7.0,8,2.375,0.875,61,1022,1,"300 WEST   40 STREET, NY",40.7559338,-73.9911822
41652054,21.0,13.0,2013-07-29,2016-03-12,2015-08-05,10463,BRONX,Chinese,157 WEST  231 STREET,11,1,2,20.0,11.0,10,2.0,1.1,220,957,0,"157 WEST  231 STREET, NY",40.878459,-73.902961
41652991,11.0,10.0,2014-01-13,2016-11-23,2016-09-29,11417,QUEENS,Delicatessen,14919 CENTERVILLE STREET,8,1,1,10.0,9.0,7,1.42857142857,1.28571428571,55,1045,0,"14919 CENTERVILLE STREET, NY",40.6706948,-73.8382957
41653176,3.0,1.0,2015-02-13,2017-03-10,2016-02-17,10011,MANHATTAN,Café/Coffee/Tea,131 WEST   21 STREET,3,1,1,2.0,0.0,2,1.0,0.0,387,756,0,"131 WEST   21 STREET, NY",40.7424195,-73.9950726
41653501,12.0,4.0,2014-04-12,2016-09-15,2015-12-07,11360,QUEENS,Asian,21133 26 AVENUE,6,2,1,10.0,3.0,5,2.0,0.6,283,887,1,"21133 26 AVENUE, NY",40.7786934,-73.7787842
41653607,13.0,7.0,2014-05-14,2017-02-21,2017-01-27,10010,MANHATTAN,Salads,18 EAST   23 STREET,9,2,2,11.0,5.0,8,1.375,0.625,25,1014,1,"18 EAST   23 STREET, NY",40.7406872,-73.988218
41653616,11.0,5.0,2014-04-23,2017-02-22,2016-06-25,10036,MANHATTAN,Chinese,311 WEST   43 STREET,6,1,1,10.0,4.0,5,2.0,0.8,242,1036,0,"311 WEST   43 STREET, NY",40.7584362,-73.9900017
41654129,1.0,4.0,2014-10-20,2016-10-25,2015-10-26,11204,BROOKLYN,Chinese,6201 20 AVENUE,3,1,2,0.0,2.0,2,0.0,1.0,365,736,0,"6201 20 AVENUE, NY",40.6180341,-73.9839446
41654379,6.0,4.0,2014-11-20,2016-11-15,2015-08-18,10022,MANHATTAN,"Bottled beverages, including water, sodas, juices, etc.",238 EAST   53 STREET,4,1,1,5.0,3.0,3,1.66666666667,1.0,455,726,0,"238 EAST   53 STREET, NY",40.7569221,-73.9680988
41654384,13.0,11.0,2013-02-19,2015-10-13,2015-03-06,10035,MANHATTAN,Spanish,205 EAST  122 STREET,8,1,1,12.0,10.0,7,1.71428571429,1.42857142857,221,966,0,"205 EAST  122 STREET, NY",40.8017548,-73.9367
41654422,2.0,4.0,2013-08-02,2016-05-26,2015-04-04,10031,MANHATTAN,"Juice, Smoothies, Fruit Salads",500 WEST  145 STREET,4,1,1,1.0,3.0,3,0.333333333333,1.0,418,1028,0,"500 WEST  145 STREET, NY",40.8252499,-73.94801
41654599,24.0,15.0,2014-04-08,2017-03-16,2016-09-22,11214,BROOKLYN,Chinese,8512 18 AVENUE,12,1,2,23.0,13.0,11,2.09090909091,1.18181818182,175,1073,0,"8512 18 AVENUE, NY",40.6076948,-74.0024531
41654886,3.0,8.0,2014-03-15,2016-03-29,2014-10-07,10003,MANHATTAN,Japanese,218 EAST   10 STREET,4,1,2,2.0,6.0,3,0.666666666667,2.0,539,745,0,"218 EAST   10 STREET, NY",40.7292442,-73.9858001
41654929,9.0,2.0,2013-08-12,2016-03-18,2015-02-03,10019,MANHATTAN,Italian,342 WEST   57 STREET,6,1,1,8.0,1.0,5,1.6,0.2,409,949,0,"342 WEST   57 STREET, NY",40.7672648,-73.9848258
41655130,6.0,5.0,2013-11-06,2016-03-17,2015-03-10,11106,QUEENS,Chinese,3212 31 STREET,5,1,1,5.0,4.0,4,1.25,1.0,373,862,0,"3212 31 STREET, NY",40.7617397,-73.9258312
41655725,3.0,6.0,2013-06-25,2016-04-15,2015-05-20,10003,MANHATTAN,Egyptian,137 EAST   13 STREET,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,331,1025,0,"137 EAST   13 STREET, NY",40.7329403,-73.9882787
41656254,19.0,21.0,2013-10-05,2016-09-14,2016-03-20,11368,QUEENS,Mexican,10101 37 AVENUE,10,1,2,18.0,19.0,9,2.0,2.11111111111,178,1075,0,"10101 37 AVENUE, NY",40.7530069,-73.866252
41656603,13.0,13.0,2014-03-25,2017-03-02,2016-07-14,10036,MANHATTAN,American,500 WEST   48 STREET,9,1,1,12.0,12.0,8,1.5,1.5,231,1073,0,"500 WEST   48 STREET, NY",40.7634623,-73.9930807
41656654,13.0,5.0,2014-03-19,2017-01-18,2016-06-21,11357,QUEENS,Japanese,15011 14 AVENUE,8,2,2,11.0,3.0,7,1.57142857143,0.428571428571,211,1036,1,"15011 14 AVENUE, NY",40.7891808,-73.8133876
41656934,9.0,6.0,2015-01-14,2017-01-17,2016-12-07,10019,MANHATTAN,American,524 WEST   59 STREET,6,3,1,6.0,5.0,5,1.2,1.0,41,734,1,"524 WEST   59 STREET, NY",40.7707237,-73.9892342
41657293,6.0,7.0,2014-05-31,2017-01-24,2015-11-25,10457,BRONX,Chinese,703 EAST  180 STREET,5,1,2,5.0,5.0,4,1.25,1.25,426,969,0,"703 EAST  180 STREET, NY",40.8481185,-73.8885195
41657368,1.0,4.0,2015-01-22,2017-03-16,2016-01-29,10019,MANHATTAN,Bakery,1 WEST   58 STREET,3,1,3,0.0,1.0,2,0.0,0.5,412,784,0,"1 WEST   58 STREET, NY",40.7642202,-73.9742747
41657465,23.0,10.0,2014-03-11,2017-03-02,2016-06-30,11364,QUEENS,Chinese,21222 48 AVENUE,10,1,1,22.0,9.0,9,2.44444444444,1.0,245,1087,0,"21222 48 AVENUE, NY",40.755227,-73.768344
41657750,6.0,4.0,2014-01-10,2016-04-22,2015-05-08,10001,MANHATTAN,Sandwiches,156 WEST   29 STREET,5,1,1,5.0,3.0,4,1.25,0.75,350,833,0,"156 WEST   29 STREET, NY",40.7473771,-73.9923859
41658037,13.0,7.0,2014-02-24,2016-12-14,2016-11-03,10003,MANHATTAN,Japanese,29 EAST   20 STREET,7,1,2,12.0,5.0,6,2.0,0.833333333333,41,1024,0,"29 EAST   20 STREET, NY",40.739068,-73.9889649
41658170,8.0,9.0,2014-09-08,2017-04-11,2017-03-13,11040,QUEENS,American,27005 76 AVENUE,7,1,1,7.0,8.0,6,1.16666666667,1.33333333333,29,946,0,"27005 76 AVENUE, NY",40.7539312,-73.7083135
41658200,19.0,13.0,2014-07-15,2017-01-20,2016-12-01,10455,BRONX,Mexican,812 EAST  149 STREET,9,1,1,18.0,12.0,8,2.25,1.5,50,920,0,"812 EAST  149 STREET, NY",40.812243,-73.9061721
41658460,21.0,15.0,2013-12-30,2016-11-21,2016-10-13,10036,MANHATTAN,Mexican,243 WEST   42 STREET,12,1,1,20.0,14.0,11,1.81818181818,1.27272727273,39,1057,0,"243 WEST   42 STREET, NY",40.7568634,-73.9889241
41658464,9.0,8.0,2013-07-15,2016-07-12,2016-01-28,10036,MANHATTAN,American,362 WEST   45 STREET,7,1,1,8.0,7.0,6,1.33333333333,1.16666666667,166,1093,0,"362 WEST   45 STREET, NY",40.7597597,-73.9898021
41658609,26.0,12.0,2013-07-08,2016-06-09,2015-08-26,10010,MANHATTAN,Delicatessen,67 WEST   23 STREET,11,2,1,24.0,11.0,10,2.4,1.1,288,1067,1,"67 WEST   23 STREET, NY",40.7427755,-73.9919649
41658998,4.0,5.0,2013-08-23,2016-03-07,2015-09-03,10019,MANHATTAN,Bakery,1 WEST   58 STREET,5,1,2,3.0,3.0,4,0.75,0.75,186,927,0,"1 WEST   58 STREET, NY",40.7642202,-73.9742747
41659848,35.0,14.0,2013-10-11,2016-10-04,2016-08-29,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3779 103 STREET,14,2,2,33.0,12.0,13,2.53846153846,0.923076923077,36,1089,1,"3779 103 STREET, NY",40.75122,-73.863099
41659862,1.0,3.0,2014-09-27,2016-10-18,2015-09-23,10019,MANHATTAN,Sandwiches,1 WEST   59 STREET,3,1,2,0.0,1.0,2,0.0,0.5,391,752,0,"1 WEST   59 STREET, NY",40.7647267,-73.9744989
41659920,1.0,1.0,2014-08-08,2016-08-16,2015-07-20,10027,MANHATTAN,Bakery,510 WEST  123 STREET,3,1,1,0.0,0.0,2,0.0,0.0,393,739,0,"510 WEST  123 STREET, NY",40.8113727,-73.958564
41660347,12.0,6.0,2014-05-23,2017-04-01,2016-06-10,11416,QUEENS,American,9402 80 STREET,5,1,2,11.0,4.0,4,2.75,1.0,295,1044,0,"9402 80 STREET, NY",40.684497,-73.8609472
41660608,47.0,22.0,2014-04-22,2017-03-27,2017-03-01,11204,BROOKLYN,Chinese,6202 18 AVENUE,14,2,1,45.0,21.0,13,3.46153846154,1.61538461538,26,1070,1,"6202 18 AVENUE, NY",40.6208897,-73.9887368
41661174,31.0,11.0,2014-01-09,2016-08-10,2016-07-18,10016,MANHATTAN,Thai,138 EAST   34 STREET,10,3,1,28.0,10.0,9,3.11111111111,1.11111111111,23,944,1,"138 EAST   34 STREET, NY",40.7460116,-73.9795026
41661506,10.0,8.0,2014-02-28,2016-12-01,2016-10-20,10036,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",338 WEST   46 STREET,6,1,2,9.0,6.0,5,1.8,1.2,42,1007,0,"338 WEST   46 STREET, NY",40.760193,-73.9895077
41662214,27.0,10.0,2014-02-28,2016-12-19,2016-12-07,11101,QUEENS,Continental,2927 40 ROAD,12,2,1,25.0,9.0,11,2.27272727273,0.818181818182,12,1025,1,"2927 40 ROAD, NY",40.7514229,-73.9351174
41662308,5.0,5.0,2013-07-22,2016-04-18,2015-06-25,11102,QUEENS,Sandwiches,2918 HOYT S AVENUE,4,1,1,4.0,4.0,3,1.33333333333,1.33333333333,298,1001,0,"2918 HOYT S AVENUE, NY",40.7705291,-73.9183061
41662683,5.0,1.0,2013-06-06,2016-04-21,2015-05-11,10019,MANHATTAN,Bakery,1 WEST   59 STREET,4,2,1,3.0,0.0,3,1.0,0.0,346,1050,1,"1 WEST   59 STREET, NY",40.7647267,-73.9744989
41662685,13.0,4.0,2014-06-13,2017-02-08,2017-01-24,10019,MANHATTAN,Sandwiches,1 WEST   58 STREET,6,1,2,12.0,2.0,5,2.4,0.4,15,971,0,"1 WEST   58 STREET, NY",40.7642202,-73.9742747
41662687,10.0,5.0,2013-10-05,2016-06-25,2016-06-12,11106,QUEENS,Continental,3614 31 STREET,6,4,1,6.0,4.0,5,1.2,0.8,13,994,1,"3614 31 STREET, NY",40.7562749,-73.9304298
41662716,31.0,7.0,2014-02-20,2017-01-11,2016-12-05,11220,BROOKLYN,Chinese,6301 8 AVENUE,13,1,1,30.0,6.0,12,2.5,0.5,37,1056,0,"6301 8 AVENUE, NY",40.6333829,-74.0113348
41663162,5.0,6.0,2013-11-04,2016-04-27,2015-05-13,10009,MANHATTAN,"Bottled beverages, including water, sodas, juices, etc.",259 EAST   10 STREET,5,1,2,4.0,4.0,4,1.0,1.0,350,905,0,"259 EAST   10 STREET, NY",40.7285899,-73.983414
41663204,3.0,4.0,2013-06-25,2016-05-06,2015-05-13,10019,MANHATTAN,American,254 WEST   54 STREET,4,1,1,2.0,3.0,3,0.666666666667,1.0,359,1046,0,"254 WEST   54 STREET, NY",40.7643535,-73.9837815
41663207,5.0,6.0,2013-09-12,2016-04-26,2015-02-27,10036,MANHATTAN,Hamburgers,253 WEST   42 STREET,5,2,1,3.0,5.0,4,0.75,1.25,424,957,1,"253 WEST   42 STREET, NY",40.7570301,-73.9885482
41663390,9.0,8.0,2014-07-28,2017-04-03,2015-12-15,10031,MANHATTAN,Chinese,1520 AMSTEREDAM AVE,6,2,1,7.0,7.0,5,1.4,1.4,475,980,1,"1520 AMSTEREDAM AVE, NY",40.8192177,-73.9524088
41664434,9.0,8.0,2014-03-05,2017-02-08,2016-10-06,10016,MANHATTAN,American,47 EAST   29 STREET,6,1,2,8.0,6.0,5,1.6,1.2,125,1071,0,"47 EAST   29 STREET, NY",40.7442847,-73.983968
41664501,12.0,6.0,2013-04-18,2016-02-17,2015-02-21,11228,BROOKLYN,American,7724 13 AVENUE,8,1,1,11.0,5.0,7,1.57142857143,0.714285714286,361,1035,0,"7724 13 AVENUE, NY",40.6188045,-74.0093892
41664549,7.0,6.0,2014-07-30,2016-08-19,2016-02-03,10019,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",1 WEST   58 STREET,6,1,1,6.0,5.0,5,1.2,1.0,198,751,0,"1 WEST   58 STREET, NY",40.7642202,-73.9742747
41664553,18.0,12.0,2015-01-29,2017-04-07,2016-08-26,10022,MANHATTAN,American,125 EAST   50 STREET,9,5,1,13.0,11.0,8,1.625,1.375,224,799,1,"125 EAST   50 STREET, NY",40.7565951,-73.971986
41664640,3.0,3.0,2014-12-22,2017-03-13,2015-12-28,10022,MANHATTAN,Sandwiches/Salads/Mixed Buffet,150 EAST   52 STREET,3,1,1,2.0,2.0,2,1.0,1.0,441,812,0,"150 EAST   52 STREET, NY",40.7572065,-73.9707289
41664642,12.0,12.0,2013-07-27,2016-05-16,2015-06-18,10011,MANHATTAN,Sandwiches/Salads/Mixed Buffet,41 WEST   14 STREET,10,1,2,11.0,10.0,9,1.22222222222,1.11111111111,333,1024,0,"41 WEST   14 STREET, NY",,
41664655,7.0,5.0,2014-06-02,2017-03-20,2015-12-28,10019,MANHATTAN,Sandwiches/Salads/Mixed Buffet,46 WEST   56 STREET,5,3,1,4.0,4.0,4,1.0,1.0,448,1022,1,"46 WEST   56 STREET, NY",40.763102,-73.9768308
41664704,5.0,1.0,2014-08-07,2016-08-18,2015-08-03,10036,MANHATTAN,English,23 WEST   45 STREET,3,2,1,3.0,0.0,2,1.5,0.0,381,742,1,"23 WEST   45 STREET, NY",40.7560743,-73.9804839
41664800,30.0,11.0,2013-05-28,2016-03-08,2015-08-17,11368,QUEENS,Spanish,3755 108 STREET,13,3,1,27.0,10.0,12,2.25,0.833333333333,204,1015,1,"3755 108 STREET, NY",40.752574,-73.85937
41664920,25.0,12.0,2014-07-10,2017-04-05,2016-09-20,11219,BROOKLYN,Chinese,6516 11 AVENUE,12,2,2,23.0,10.0,11,2.09090909091,0.909090909091,197,1000,1,"6516 11 AVENUE, NY",40.628389,-74.0065429
41664978,5.0,7.0,2014-06-02,2016-07-29,2015-12-30,10003,MANHATTAN,American,42 EAST   20 STREET,5,1,1,4.0,6.0,4,1.0,1.5,212,788,0,"42 EAST   20 STREET, NY",40.738427,-73.9884185
41665198,2.0,2.0,2014-08-28,2016-09-07,2015-08-24,10003,MANHATTAN,Vegetarian,227229 E 14TH ST,3,1,1,1.0,1.0,2,0.5,0.5,380,741,0,"227229 E 14TH ST, NY",40.7313474,-73.9825664
41665255,5.0,8.0,2013-07-13,2016-05-03,2015-03-10,10019,MANHATTAN,Irish,251 West 51 St,5,1,1,4.0,7.0,4,1.0,1.75,420,1025,0,"251 West 51 St, NY",40.7628895,-73.9851191
41665562,35.0,21.0,2014-04-01,2016-09-28,2016-09-14,10453,BRONX,Chinese,1735 DR MARTIN L KING JR BOULEVARD,16,2,1,33.0,20.0,15,2.2,1.33333333333,14,911,1,"1735 DR MARTIN L KING JR BOULEVARD, NY",40.8502102,-73.9165113
41666265,17.0,6.0,2014-07-29,2017-03-22,2016-09-22,11414,QUEENS,Delicatessen,16254 CROSSBAY BOULEVARD,11,2,1,15.0,5.0,10,1.5,0.5,181,967,1,"16254 CROSSBAY BOULEVARD, NY",40.6528441,-73.8387138
